"gene_symbol" "cumFraction" "rank" "indicator"
"ENSG00000130775" 0.784261396422389 10873 2
"ENSG00000204219" 0.784549913444893 10877 2
"ENSG00000225880" 0.792267743796884 10984 2
"ENSG00000159423" 0.794936526255049 11021 2
"ENSG00000284602" 0.798470859780727 11070 2
"ENSG00000169598" 0.803231390652048 11136 2
"ENSG00000125945" 0.806260819388344 11178 2
"ENSG00000230679" 0.807559145989613 11196 2
"ENSG00000158825" 0.808929601846509 11215 2
"ENSG00000270605" 0.81037218695903 11235 2
"ENSG00000286061" 0.815276976341604 11303 2
"ENSG00000271746" 0.81866705135603 11350 2
"ENSG00000188157" 0.826096364685516 11453 2
"ENSG00000142583" 0.833886324293133 11561 2
"ENSG00000229388" 0.83431909982689 11567 2
"ENSG00000175279" 0.837781304096942 11615 2
"ENSG00000232912" 0.84203693017888 11674 2
"ENSG00000162426" 0.844200807847663 11704 2
"ENSG00000049247" 0.853505481823427 11833 2
"ENSG00000231105" 0.857544720138488 11889 2
"ENSG00000162458" 0.859852856318523 11921 2
"ENSG00000230368" 0.860790536641662 11934 2
"ENSG00000284747" 0.862593768032314 11959 2
"ENSG00000261025" 0.864252740911714 11982 2
"ENSG00000162510" 0.866055972302366 12007 2
"ENSG00000142621" 0.875288517022504 12135 2
"ENSG00000215915" 0.879111367570687 12188 2
"ENSG00000228037" 0.880986728216965 12214 2
"ENSG00000272004" 0.883222735141373 12245 2
"ENSG00000130762" 0.887622619734564 12306 2
"ENSG00000228172" 0.889209463358338 12328 2
"ENSG00000240731" 0.892022504327755 12367 2
"ENSG00000007968" 0.892960184650894 12380 2
"ENSG00000186891" 0.896061742642816 12423 2
"ENSG00000261135" 0.897287939988459 12440 2
"ENSG00000000938" 0.89836987882285 12455 2
"ENSG00000175793" 0.914671090594345 12681 2
"ENSG00000272482" 0.91770051933064 12723 2
"ENSG00000249087" 0.917772648586266 12723 2
"ENSG00000184163" 0.920729948066936 12765 2
"ENSG00000284716" 0.922821696480092 12794 2
"ENSG00000234546" 0.9300346220427 12894 2
