"gene_symbol" "cumFraction" "rank" "indicator"
"ENSMUSG00000037772" 0.0408658331778317 657 2
"ENSMUSG00000031490" 0.0434160602102382 698 2
"ENSMUSG00000032239" 0.0525595571313056 845 2
"ENSMUSG00000020485" 0.0528083597686135 849 2
"ENSMUSG00000038374" 0.0568514026248678 914 2
"ENSMUSG00000071072" 0.0639422777881445 1028 2
"ENSMUSG00000031007" 0.0648130870187224 1042 2
"ENSMUSG00000029213" 0.0699135410835355 1124 2
"ENSMUSG00000027479" 0.0720905641599801 1159 2
"ENSMUSG00000002602" 0.072277166137961 1162 2
"ENSMUSG00000000787" 0.0728991727312309 1172 2
"ENSMUSG00000021124" 0.0823536729489333 1324 2
"ENSMUSG00000033429" 0.0847794986626858 1363 2
"ENSMUSG00000020994" 0.0883871369036512 1421 2
"ENSMUSG00000048578" 0.0888847421782671 1429 2
"ENSMUSG00000051319" 0.0909995645953847 1463 2
"ENSMUSG00000051355" 0.0913105678920196 1468 2
"ENSMUSG00000020088" 0.0961000186601978 1545 2
"ENSMUSG00000022102" 0.0977794364620265 1572 2
"ENSMUSG00000018340" 0.0988990483299123 1590 2
"ENSMUSG00000016308" 0.0995832555825092 1601 2
"ENSMUSG00000007880" 0.101076071406357 1625 2
"ENSMUSG00000038502" 0.10225788393357 1644 2
"ENSMUSG00000037710" 0.103253094482802 1660 2
"ENSMUSG00000015672" 0.109597561734154 1762 2
"ENSMUSG00000006998" 0.110592772283386 1778 2
"ENSMUSG00000028772" 0.11071717360204 1780 2
"ENSMUSG00000057236" 0.111401380854637 1791 2
"ENSMUSG00000023078" 0.116128630963488 1867 2
"ENSMUSG00000015165" 0.120544877775704 1938 2
"ENSMUSG00000024327" 0.122970703489457 1977 2
"ENSMUSG00000037740" 0.135286434036201 2175 2
"ENSMUSG00000028800" 0.139702680848417 2246 2
"ENSMUSG00000007415" 0.141630901287554 2277 2
"ENSMUSG00000020232" 0.149468184362754 2403 2
"ENSMUSG00000073889" 0.151458605461218 2435 2
"ENSMUSG00000026131" 0.152205013373142 2447 2
"ENSMUSG00000014301" 0.155066243702183 2493 2
"ENSMUSG00000010067" 0.156061454251415 2509 2
"ENSMUSG00000028656" 0.157803072712571 2537 2
"ENSMUSG00000022186" 0.161721714250171 2600 2
"ENSMUSG00000042198" 0.166573365677676 2678 2
"ENSMUSG00000063273" 0.172544628973067 2774 2
"ENSMUSG00000051510" 0.172980033588356 2781 2
"ENSMUSG00000096199" 0.182869938421347 2940 2
"ENSMUSG00000027364" 0.187410586552217 3013 2
"ENSMUSG00000022521" 0.19810909995646 3185 2
"ENSMUSG00000073684" 0.200410524351558 3222 2
"ENSMUSG00000037331" 0.20656838962493 3321 2
"ENSMUSG00000055723" 0.212415251601667 3415 2
"ENSMUSG00000030180" 0.214716675996766 3452 2
"ENSMUSG00000059586" 0.2150276792934 3457 2
"ENSMUSG00000000134" 0.226659202587547 3644 2
"ENSMUSG00000023067" 0.232630465882938 3740 2
"ENSMUSG00000028381" 0.245257199726317 3943 2
"ENSMUSG00000024392" 0.245692604341606 3950 2
"ENSMUSG00000037652" 0.246750015550165 3967 2
"ENSMUSG00000040945" 0.250482055109784 4027 2
"ENSMUSG00000040022" 0.256204515767867 4119 2
"ENSMUSG00000040229" 0.259501150712198 4172 2
